Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0797,-1.3016,1.8437182500000002,1.8437182500000002
1.0,4.0463,-1.2998,1.8433566944444446,1.8437182500000002
2.0,4.0415,-1.2997,1.842995638888889,1.8437182500000002
3.0,4.0383,-1.2996,1.8426346111111114,1.8437182500000002
4.0,4.0354,-1.2997,1.8422736111111113,1.8437182500000002
5.0,4.0332,-1.2996,1.8419125833333336,1.8437182500000002
6.0,4.0314,-1.2998,1.8415515833333336,1.8437182500000002
7.0,4.0293,-1.2998,1.841190527777778,1.8437182500000002
8.0,4.0275,-1.2997,1.8408294722222225,1.8437182500000002
9.0,4.0257,-1.2997,1.8404684444444446,1.8437182500000002
10.0,4.0242,-1.2997,1.8401074166666669,1.8437182500000002
11.0,4.0229,-1.2998,1.8397463888888892,1.8437182500000002
12.0,4.0215,-1.2996,1.8393853333333336,1.8437182500000002
13.0,4.02,-1.2997,1.8390243333333336,1.8437182500000002
14.0,4.0187,-1.2997,1.8386633055555557,1.8437182500000002
15.0,4.0175,-1.2997,1.838302277777778,1.8437182500000002
16.0,4.0162,-1.2997,1.8379412500000003,1.8437182500000002
17.0,4.0151,-1.2996,1.8375802222222224,1.8437182500000002
18.0,4.0138,-1.2997,1.8372192222222223,1.8437182500000002
19.0,4.0129,-1.2997,1.8368581944444446,1.8437182500000002
20.0,4.0116,-1.2998,1.836497166666667,1.8437182500000002
21.0,4.0106,-1.2996,1.8361361111111114,1.8437182500000002
22.0,4.0097,-1.2996,1.8357751111111114,1.8437182500000002
23.0,4.0086,-1.2997,1.8354141111111113,1.8437182500000002
24.0,4.0078,-1.2997,1.8350530833333336,1.8437182500000002
25.0,4.0069,-1.2997,1.8346920555555557,1.8437182500000002
26.0,4.0057,-1.2996,1.834331027777778,1.8437182500000002
27.0,4.0052,-1.2997,1.833970027777778,1.8437182500000002
28.0,4.0038,-1.2997,1.8336090000000003,1.8437182500000002
29.0,4.0032,-1.2996,1.8332479722222224,1.8437182500000002
30.0,4.0022,-1.2996,1.8328869722222225,1.8437182500000002
31.0,4.0015,-1.2997,1.8325259722222225,1.8437182500000002
32.0,4.0009,-1.2997,1.8321649444444448,1.8437182500000002
33.0,3.9997,-1.2997,1.8318039166666669,1.8437182500000002
34.0,3.9989,-1.2997,1.8314428888888892,1.8437182500000002
35.0,3.9983,-1.2998,1.8310818611111113,1.8437182500000002
36.0,3.9977,-1.2998,1.8307208055555557,1.8437182500000002
37.0,3.997,-1.2997,1.8303597500000002,1.8437182500000002
38.0,3.9961,-1.2997,1.8299987222222225,1.8437182500000002
39.0,3.9954,-1.2997,1.8296376944444446,1.8437182500000002
40.0,3.9948,-1.2997,1.8292766666666669,1.8437182500000002
41.0,3.994,-1.2997,1.8289156388888892,1.8437182500000002
42.0,3.9933,-1.2996,1.8285546111111113,1.8437182500000002
43.0,3.9929,-1.2998,1.8281936111111112,1.8437182500000002
44.0,3.9919,-1.2995,1.8278325555555557,1.8437182500000002
45.0,3.9912,-1.2997,1.8274715833333335,1.8437182500000002
46.0,3.9907,-1.2997,1.8271105555555558,1.8437182500000002
47.0,3.9896,-1.2997,1.826749527777778,1.8437182500000002
48.0,3.9891,-1.2995,1.8263885000000002,1.8437182500000002
49.0,3.9888,-1.2998,1.826027527777778,1.8437182500000002
50.0,3.9883,-1.2997,1.8256664722222224,1.8437182500000002
51.0,3.9875,-1.2997,1.8253054444444448,1.8437182500000002
52.0,3.9869,-1.2995,1.8249444166666668,1.8437182500000002
53.0,3.9864,-1.2997,1.8245834444444446,1.8437182500000002
54.0,3.9853,-1.2997,1.824222416666667,1.8437182500000002
55.0,3.985,-1.2996,1.823861388888889,1.8437182500000002
56.0,3.9842,-1.2997,1.8235003888888892,1.8437182500000002
57.0,3.9837,-1.2997,1.8231393611111113,1.8437182500000002
58.0,3.9832,-1.2996,1.8227783333333336,1.8437182500000002
59.0,3.9825,-1.2997,1.8224173333333336,1.8437182500000002
60.0,3.9819,-1.2995,1.8220563055555559,1.8437182500000002
61.0,3.9815,-1.2996,1.8216953333333334,1.8437182500000002
62.0,3.981,-1.2996,1.8213343333333336,1.8437182500000002
63.0,3.9801,-1.2997,1.8209733333333336,1.8437182500000002
64.0,3.9796,-1.2997,1.8206123055555559,1.8437182500000002
65.0,3.9793,-1.2998,1.820251277777778,1.8437182500000002
66.0,3.9784,-1.2996,1.8198902222222224,1.8437182500000002
67.0,3.9782,-1.2996,1.8195292222222224,1.8437182500000002
68.0,3.9777,-1.2997,1.8191682222222225,1.8437182500000002
